time,ECG,ECGFiltered,Group
0.932,0.77,0.045,Recording1
0.934,0.725,0.05,Recording1
0.9359999999999999,0.745,0.05,Recording1
0.938,0.69,0.055,Recording1
0.94,0.705,0.055,Recording1
0.9420000000000001,0.755,0.055,Recording1
0.9440000000000001,0.76,0.06,Recording1
0.946,0.67,0.065,Recording1
0.948,0.775,0.07,Recording1
0.95,0.83,0.075,Recording1
0.9520000000000001,0.8,0.08,Recording1
0.9540000000000001,0.815,0.085,Recording1
0.956,0.675,0.09,Recording1
0.958,0.79,0.09,Recording1
0.96,0.8,0.09,Recording1
0.9620000000000001,0.77,0.09,Recording1
0.9640000000000001,0.715,0.085,Recording1
0.966,0.79,0.075,Recording1
0.968,0.82,0.06,Recording1
0.97,0.72,0.045,Recording1
0.972,0.695,0.03,Recording1
0.9740000000000001,0.6,0.015,Recording1
0.976,0.74,0.0,Recording1
0.978,0.715,-0.005,Recording1
0.98,0.63,-0.01,Recording1
0.982,0.6,-0.01,Recording1
0.9840000000000001,0.68,-0.01,Recording1
0.986,0.65,-0.005,Recording1
0.988,0.655,-0.005,Recording1
0.99,0.785,-0.01,Recording1
0.992,0.725,-0.015,Recording1
0.9940000000000001,0.675,-0.025,Recording1
0.996,0.555,-0.04,Recording1
0.998,0.605,-0.055,Recording1
1.0,0.585,-0.065,Recording1
1.002,0.575,-0.075,Recording1
1.004,0.575,-0.085,Recording1
1.006,0.645,-0.09,Recording1
1.008,0.655,-0.09,Recording1
1.01,0.57,-0.09,Recording1
1.012,0.64,-0.095,Recording1
1.014,0.56,-0.095,Recording1
1.016,0.58,-0.095,Recording1
1.018,0.605,-0.09,Recording1
1.02,0.615,-0.085,Recording1
1.022,0.67,-0.075,Recording1
1.024,0.685,-0.065,Recording1
1.026,0.67,-0.05,Recording1
1.028,0.68,-0.04,Recording1
1.03,0.6,-0.03,Recording1
1.032,0.58,-0.03,Recording1
1.034,0.67,-0.035,Recording1
1.036,0.61,-0.05,Recording1
1.038,0.595,-0.065,Recording1
1.04,0.68,-0.085,Recording1
1.042,0.61,-0.1,Recording1
1.044,0.57,-0.115,Recording1
1.046,0.645,-0.12,Recording1
1.048,0.545,-0.115,Recording1
1.05,0.5,-0.105,Recording1
1.052,0.635,-0.095,Recording1
1.054,0.48,-0.085,Recording1
1.056,0.645,-0.07,Recording1
1.058,0.68,-0.06,Recording1
1.06,0.69,-0.04,Recording1
1.062,0.745,-0.015,Recording1
1.064,0.755,0.02,Recording1
1.0659999999999998,0.765,0.08,Recording1
1.068,0.855,0.16,Recording1
1.07,0.96,0.255,Recording1
1.072,0.995,0.36,Recording1
1.074,1.195,0.47,Recording1
1.0759999999999998,1.23,0.565,Recording1
1.078,1.42,0.635,Recording1
1.08,1.5,0.665,Recording1
1.082,1.46,0.65,Recording1
1.084,1.385,0.59,Recording1
1.0859999999999999,1.145,0.49,Recording1
1.088,0.98,0.365,Recording1
1.09,0.865,0.225,Recording1
1.092,0.695,0.09,Recording1
1.094,0.565,-0.03,Recording1
1.0959999999999999,0.495,-0.125,Recording1
1.0979999999999999,0.56,-0.185,Recording1
1.1,0.595,-0.21,Recording1
1.102,0.47,-0.215,Recording1
1.104,0.55,-0.195,Recording1
1.1059999999999999,0.57,-0.17,Recording1
1.1079999999999999,0.565,-0.145,Recording1
1.11,0.47,-0.125,Recording1
1.112,0.49,-0.11,Recording1
1.114,0.66,-0.11,Recording1
1.1159999999999999,0.69,-0.11,Recording1
1.1179999999999999,0.575,-0.115,Recording1
1.12,0.645,-0.115,Recording1
1.122,0.63,-0.115,Recording1
1.124,0.53,-0.105,Recording1
1.126,0.6,-0.095,Recording1
1.128,0.585,-0.085,Recording1
1.13,0.64,-0.075,Recording1
1.1320000000000001,0.615,-0.07,Recording1
1.1340000000000001,0.615,-0.07,Recording1
1.136,0.625,-0.075,Recording1
1.138,0.675,-0.08,Recording1
1.14,0.63,-0.09,Recording1
1.1420000000000001,0.55,-0.095,Recording1
1.1440000000000001,0.615,-0.09,Recording1
1.146,0.635,-0.085,Recording1
1.148,0.64,-0.075,Recording1
1.15,0.63,-0.065,Recording1
1.1520000000000001,0.69,-0.055,Recording1
1.1540000000000001,0.675,-0.05,Recording1
1.156,0.665,-0.05,Recording1
1.158,0.66,-0.055,Recording1
1.16,0.605,-0.065,Recording1
1.162,0.58,-0.08,Recording1
1.1640000000000001,0.55,-0.09,Recording1
1.166,0.575,-0.105,Recording1
1.168,0.62,-0.11,Recording1
1.17,0.695,-0.11,Recording1
1.172,0.62,-0.11,Recording1
1.1740000000000002,0.64,-0.1,Recording1
1.176,0.64,-0.095,Recording1
1.178,0.7,-0.085,Recording1
1.18,0.575,-0.08,Recording1
1.182,0.535,-0.075,Recording1
1.1840000000000002,0.585,-0.07,Recording1
1.186,0.525,-0.06,Recording1
1.188,0.695,-0.055,Recording1
1.19,0.87,-0.05,Recording1
1.192,0.705,-0.045,Recording1
1.194,0.59,-0.04,Recording1
1.196,0.67,-0.04,Recording1
1.198,0.74,-0.045,Recording1
1.2,0.615,-0.055,Recording1
1.202,0.575,-0.065,Recording1
1.204,0.6,-0.07,Recording1
1.206,0.65,-0.075,Recording1
1.208,0.605,-0.075,Recording1
1.21,0.675,-0.065,Recording1
1.212,0.7,-0.055,Recording1
1.214,0.66,-0.04,Recording1
1.216,0.695,-0.025,Recording1
1.218,0.72,-0.015,Recording1
1.22,0.73,-0.015,Recording1
1.222,0.765,-0.025,Recording1
1.224,0.615,-0.035,Recording1
1.226,0.595,-0.055,Recording1
1.228,0.625,-0.065,Recording1
1.23,0.65,-0.075,Recording1
1.232,0.585,-0.075,Recording1
1.234,0.715,-0.065,Recording1
1.236,0.72,-0.05,Recording1
1.238,0.72,-0.03,Recording1
1.24,0.745,-0.015,Recording1
1.242,0.685,-0.005,Recording1
1.244,0.635,0.0,Recording1
1.246,0.7,0.0,Recording1
1.248,0.685,-0.01,Recording1
1.25,0.68,-0.015,Recording1
1.252,0.645,-0.02,Recording1
1.254,0.66,-0.02,Recording1
1.256,0.705,-0.015,Recording1
1.258,0.765,-0.005,Recording1
1.26,0.775,0.01,Recording1
1.262,0.815,0.025,Recording1
1.264,0.75,0.035,Recording1
1.266,0.72,0.035,Recording1
1.268,0.78,0.03,Recording1
1.27,0.69,0.025,Recording1
1.272,0.71,0.02,Recording1
1.274,0.735,0.015,Recording1
1.276,0.66,0.02,Recording1
1.278,0.745,0.035,Recording1
1.28,0.895,0.05,Recording1
1.2819999999999998,0.865,0.07,Recording1
1.284,0.74,0.085,Recording1
1.286,0.755,0.095,Recording1
1.288,0.855,0.09,Recording1
1.29,0.775,0.08,Recording1
1.2919999999999998,0.77,0.06,Recording1
1.294,0.66,0.04,Recording1
1.296,0.7,0.02,Recording1
1.298,0.77,0.01,Recording1
1.3,0.755,0.015,Recording1
1.3019999999999998,0.815,0.025,Recording1
1.304,0.765,0.045,Recording1
1.306,0.79,0.07,Recording1
1.308,0.705,0.09,Recording1
1.31,0.81,0.105,Recording1
1.3119999999999998,0.875,0.105,Recording1
1.314,0.795,0.105,Recording1
1.3159999999999998,0.785,0.09,Recording1
1.318,0.86,0.075,Recording1
1.32,0.765,0.06,Recording1
1.3219999999999998,0.76,0.05,Recording1
1.324,0.78,0.045,Recording1
1.3259999999999998,0.715,0.04,Recording1
1.328,0.77,0.04,Recording1
1.33,0.78,0.04,Recording1
1.3319999999999999,0.79,0.045,Recording1
1.334,0.775,0.045,Recording1
1.3359999999999999,0.75,0.045,Recording1
1.338,0.76,0.05,Recording1
1.34,0.67,0.055,Recording1
1.3419999999999999,0.72,0.065,Recording1
1.344,0.845,0.08,Recording1
1.3459999999999999,0.915,0.1,Recording1
1.348,0.875,0.115,Recording1
1.35,0.84,0.125,Recording1
1.3519999999999999,0.845,0.125,Recording1
1.354,0.905,0.12,Recording1
1.3559999999999999,0.72,0.105,Recording1
1.358,0.675,0.09,Recording1
1.36,0.795,0.07,Recording1
1.3619999999999999,0.79,0.055,Recording1
1.364,0.805,0.045,Recording1
1.3659999999999999,0.885,0.04,Recording1
1.368,0.7,0.04,Recording1
1.37,0.735,0.05,Recording1
1.3719999999999999,0.825,0.055,Recording1
1.374,0.72,0.06,Recording1
1.376,0.795,0.055,Recording1
1.3780000000000001,0.775,0.045,Recording1
1.38,0.695,0.035,Recording1
1.382,0.705,0.02,Recording1
1.3840000000000001,0.69,0.005,Recording1
1.386,0.735,-0.01,Recording1
1.3880000000000001,0.75,-0.02,Recording1
1.39,0.76,-0.02,Recording1
1.392,0.72,-0.02,Recording1
1.3940000000000001,0.695,-0.015,Recording1
1.396,0.685,-0.015,Recording1
1.3980000000000001,0.66,-0.01,Recording1
1.4,0.71,-0.01,Recording1
1.402,0.73,-0.01,Recording1
1.4040000000000001,0.68,-0.015,Recording1
1.406,0.74,-0.02,Recording1
1.4080000000000001,0.625,-0.03,Recording1
1.41,0.705,-0.04,Recording1
1.412,0.67,-0.05,Recording1
1.4140000000000001,0.69,-0.06,Recording1
1.416,0.67,-0.065,Recording1
1.4180000000000001,0.655,-0.07,Recording1
1.42,0.685,-0.07,Recording1
1.422,0.565,-0.065,Recording1
1.4240000000000002,0.46,-0.055,Recording1
1.426,0.67,-0.045,Recording1
1.4280000000000002,0.83,-0.03,Recording1
1.43,0.84,-0.02,Recording1
1.432,0.79,-0.005,Recording1
1.4340000000000002,0.63,0.0,Recording1
1.436,0.62,0.005,Recording1
1.4380000000000002,0.68,0.0,Recording1
1.44,0.755,-0.01,Recording1
1.442,0.785,-0.025,Recording1
1.444,0.645,-0.04,Recording1
1.446,0.635,-0.05,Recording1
1.4480000000000002,0.535,-0.065,Recording1
1.45,0.785,-0.07,Recording1
1.452,0.63,-0.07,Recording1
1.454,0.63,-0.065,Recording1
1.456,0.655,-0.06,Recording1
1.4580000000000002,0.63,-0.055,Recording1
1.46,0.625,-0.05,Recording1
1.462,0.615,-0.05,Recording1
1.464,0.74,-0.055,Recording1
1.466,0.655,-0.06,Recording1
1.4680000000000002,0.65,-0.065,Recording1
1.47,0.675,-0.075,Recording1
1.472,0.575,-0.075,Recording1
1.474,0.615,-0.075,Recording1
1.476,0.615,-0.07,Recording1
1.4780000000000002,0.625,-0.06,Recording1
1.48,0.74,-0.045,Recording1
1.482,0.745,-0.03,Recording1
