time,ECG,ECGFiltered,Group
0.436,-0.46,-0.015,Recording1
0.43799999999999994,-0.375,-0.015,Recording1
0.44,-0.41,-0.02,Recording1
0.442,-0.475,-0.03,Recording1
0.444,-0.505,-0.035,Recording1
0.446,-0.475,-0.04,Recording1
0.44799999999999995,-0.48,-0.04,Recording1
0.45,-0.48,-0.04,Recording1
0.452,-0.41,-0.035,Recording1
0.45399999999999996,-0.415,-0.025,Recording1
0.456,-0.445,-0.02,Recording1
0.45799999999999996,-0.435,-0.015,Recording1
0.46,-0.44,-0.01,Recording1
0.462,-0.47,-0.01,Recording1
0.46399999999999997,-0.44,-0.01,Recording1
0.466,-0.4,-0.015,Recording1
0.46799999999999997,-0.415,-0.02,Recording1
0.47,-0.445,-0.025,Recording1
0.47200000000000003,-0.395,-0.025,Recording1
0.474,-0.465,-0.02,Recording1
0.47600000000000003,-0.445,-0.02,Recording1
0.478,-0.47,-0.015,Recording1
0.48,-0.42,-0.01,Recording1
0.48200000000000004,-0.42,-0.005,Recording1
0.484,-0.42,-0.005,Recording1
0.486,-0.43,-0.005,Recording1
0.488,-0.45,-0.01,Recording1
0.49,-0.45,-0.015,Recording1
0.49200000000000005,-0.45,-0.025,Recording1
0.494,-0.425,-0.03,Recording1
0.496,-0.46,-0.03,Recording1
0.498,-0.415,-0.025,Recording1
0.5,-0.37,-0.02,Recording1
0.502,-0.42,-0.01,Recording1
0.504,-0.435,0.005,Recording1
0.506,-0.42,0.015,Recording1
0.508,-0.345,0.025,Recording1
0.51,-0.38,0.03,Recording1
0.512,-0.395,0.03,Recording1
0.514,-0.41,0.025,Recording1
0.516,-0.405,0.015,Recording1
0.518,-0.455,0.005,Recording1
0.52,-0.405,0.0,Recording1
0.522,-0.42,0.0,Recording1
0.524,-0.4,0.0,Recording1
0.526,-0.355,0.01,Recording1
0.528,-0.34,0.025,Recording1
0.53,-0.33,0.04,Recording1
0.532,-0.37,0.06,Recording1
0.534,-0.32,0.07,Recording1
0.536,-0.385,0.085,Recording1
0.5379999999999999,-0.415,0.09,Recording1
0.54,-0.32,0.095,Recording1
0.542,-0.315,0.09,Recording1
0.544,-0.33,0.09,Recording1
0.546,-0.345,0.09,Recording1
0.5479999999999999,-0.35,0.09,Recording1
0.55,-0.28,0.09,Recording1
0.552,-0.26,0.095,Recording1
0.5539999999999999,-0.305,0.105,Recording1
0.556,-0.3,0.12,Recording1
0.5579999999999999,-0.295,0.135,Recording1
0.56,-0.26,0.15,Recording1
0.562,-0.225,0.165,Recording1
0.564,-0.235,0.175,Recording1
0.5660000000000001,-0.195,0.19,Recording1
0.568,-0.195,0.195,Recording1
0.57,-0.215,0.205,Recording1
0.5720000000000001,-0.215,0.215,Recording1
0.574,-0.18,0.22,Recording1
0.5760000000000001,-0.185,0.225,Recording1
0.578,-0.165,0.23,Recording1
0.58,-0.155,0.24,Recording1
0.5820000000000001,-0.2,0.245,Recording1
0.584,-0.13,0.25,Recording1
0.586,-0.165,0.255,Recording1
0.588,-0.18,0.26,Recording1
0.59,-0.15,0.26,Recording1
0.5920000000000001,-0.18,0.26,Recording1
0.594,-0.16,0.255,Recording1
0.596,-0.16,0.255,Recording1
0.598,-0.125,0.25,Recording1
0.6,-0.175,0.245,Recording1
0.602,-0.145,0.24,Recording1
0.604,-0.125,0.235,Recording1
0.606,-0.18,0.23,Recording1
0.608,-0.245,0.22,Recording1
0.61,-0.27,0.21,Recording1
0.612,-0.21,0.2,Recording1
0.614,-0.19,0.185,Recording1
0.616,-0.245,0.165,Recording1
0.618,-0.27,0.15,Recording1
0.62,-0.3,0.14,Recording1
0.622,-0.28,0.13,Recording1
0.624,-0.31,0.12,Recording1
0.626,-0.245,0.115,Recording1
0.628,-0.31,0.11,Recording1
0.63,-0.345,0.105,Recording1
0.632,-0.335,0.1,Recording1
0.634,-0.31,0.09,Recording1
0.636,-0.325,0.08,Recording1
0.638,-0.32,0.07,Recording1
0.64,-0.385,0.06,Recording1
0.642,-0.365,0.05,Recording1
0.644,-0.385,0.04,Recording1
0.6459999999999999,-0.35,0.035,Recording1
0.648,-0.405,0.035,Recording1
0.65,-0.345,0.03,Recording1
0.652,-0.405,0.03,Recording1
0.654,-0.4,0.03,Recording1
0.6559999999999999,-0.39,0.025,Recording1
0.6579999999999999,-0.365,0.015,Recording1
0.66,-0.375,0.01,Recording1
0.662,-0.425,0.0,Recording1
0.664,-0.47,-0.005,Recording1
0.6659999999999999,-0.47,-0.015,Recording1
0.6679999999999999,-0.41,-0.015,Recording1
0.67,-0.415,-0.02,Recording1
0.672,-0.395,-0.015,Recording1
0.674,-0.405,-0.015,Recording1
0.6759999999999999,-0.455,-0.015,Recording1
0.6779999999999999,-0.42,-0.015,Recording1
0.68,-0.405,-0.02,Recording1
0.682,-0.475,-0.025,Recording1
0.684,-0.43,-0.035,Recording1
0.6859999999999999,-0.42,-0.04,Recording1
0.688,-0.465,-0.05,Recording1
0.69,-0.495,-0.055,Recording1
0.6920000000000001,-0.46,-0.055,Recording1
0.6940000000000001,-0.43,-0.055,Recording1
0.696,-0.49,-0.05,Recording1
0.698,-0.45,-0.05,Recording1
0.7,-0.45,-0.045,Recording1
0.7020000000000001,-0.445,-0.04,Recording1
0.7040000000000001,-0.42,-0.04,Recording1
0.706,-0.425,-0.04,Recording1
0.708,-0.52,-0.04,Recording1
0.71,-0.445,-0.045,Recording1
0.7120000000000001,-0.465,-0.045,Recording1
0.7140000000000001,-0.45,-0.045,Recording1
0.716,-0.475,-0.04,Recording1
0.718,-0.415,-0.035,Recording1
0.72,-0.425,-0.03,Recording1
0.722,-0.475,-0.025,Recording1
0.7240000000000001,-0.435,-0.02,Recording1
0.726,-0.44,-0.02,Recording1
0.728,-0.43,-0.025,Recording1
0.73,-0.39,-0.03,Recording1
0.732,-0.365,-0.035,Recording1
0.7340000000000001,-0.465,-0.045,Recording1
0.736,-0.47,-0.05,Recording1
0.738,-0.475,-0.055,Recording1
0.74,-0.5,-0.06,Recording1
0.742,-0.44,-0.065,Recording1
0.7440000000000001,-0.48,-0.065,Recording1
0.746,-0.475,-0.065,Recording1
0.748,-0.48,-0.06,Recording1
0.75,-0.46,-0.055,Recording1
0.752,-0.48,-0.055,Recording1
0.754,-0.455,-0.05,Recording1
0.7559999999999999,-0.455,-0.045,Recording1
0.758,-0.465,-0.04,Recording1
0.76,-0.4,-0.035,Recording1
0.762,-0.45,-0.03,Recording1
0.764,-0.425,-0.025,Recording1
0.7659999999999999,-0.43,-0.025,Recording1
0.768,-0.455,-0.025,Recording1
0.77,-0.505,-0.025,Recording1
0.772,-0.54,-0.03,Recording1
0.774,-0.395,-0.035,Recording1
0.7759999999999999,-0.385,-0.045,Recording1
0.778,-0.45,-0.05,Recording1
0.78,-0.45,-0.05,Recording1
0.782,-0.465,-0.055,Recording1
0.784,-0.44,-0.055,Recording1
0.7859999999999999,-0.495,-0.05,Recording1
0.7879999999999999,-0.49,-0.05,Recording1
0.79,-0.515,-0.045,Recording1
0.792,-0.405,-0.04,Recording1
0.794,-0.42,-0.03,Recording1
0.7959999999999999,-0.37,-0.025,Recording1
0.7979999999999999,-0.395,-0.025,Recording1
0.8,-0.475,-0.02,Recording1
0.802,-0.47,-0.015,Recording1
0.804,-0.425,-0.015,Recording1
0.8059999999999999,-0.42,-0.015,Recording1
0.8079999999999999,-0.44,-0.02,Recording1
0.81,-0.405,-0.025,Recording1
0.812,-0.43,-0.03,Recording1
0.8140000000000001,-0.45,-0.03,Recording1
0.816,-0.44,-0.035,Recording1
0.818,-0.425,-0.035,Recording1
0.82,-0.445,-0.03,Recording1
0.8220000000000001,-0.45,-0.025,Recording1
0.8240000000000001,-0.415,-0.02,Recording1
0.826,-0.43,-0.015,Recording1
0.828,-0.465,-0.015,Recording1
0.83,-0.44,-0.015,Recording1
0.8320000000000001,-0.4,-0.02,Recording1
0.8340000000000001,-0.355,-0.025,Recording1
0.836,-0.39,-0.03,Recording1
0.838,-0.46,-0.035,Recording1
0.84,-0.45,-0.035,Recording1
0.8420000000000001,-0.46,-0.035,Recording1
0.8440000000000001,-0.425,-0.035,Recording1
0.846,-0.445,-0.03,Recording1
0.848,-0.46,-0.025,Recording1
0.85,-0.415,-0.025,Recording1
0.852,-0.44,-0.025,Recording1
0.8540000000000001,-0.455,-0.03,Recording1
0.856,-0.455,-0.04,Recording1
0.858,-0.44,-0.05,Recording1
0.86,-0.46,-0.055,Recording1
0.862,-0.51,-0.065,Recording1
0.8640000000000001,-0.46,-0.07,Recording1
0.866,-0.505,-0.07,Recording1
0.868,-0.43,-0.07,Recording1
0.87,-0.465,-0.07,Recording1
0.872,-0.455,-0.065,Recording1
0.8740000000000001,-0.475,-0.065,Recording1
0.8759999999999999,-0.53,-0.06,Recording1
0.878,-0.485,-0.055,Recording1
0.88,-0.415,-0.055,Recording1
0.882,-0.425,-0.05,Recording1
0.884,-0.41,-0.045,Recording1
0.8859999999999999,-0.44,-0.04,Recording1
0.888,-0.49,-0.04,Recording1
0.89,-0.455,-0.04,Recording1
0.892,-0.465,-0.04,Recording1
0.894,-0.475,-0.05,Recording1
0.8959999999999999,-0.43,-0.055,Recording1
0.898,-0.505,-0.065,Recording1
0.9,-0.43,-0.075,Recording1
0.902,-0.525,-0.08,Recording1
0.904,-0.465,-0.085,Recording1
0.9059999999999999,-0.41,-0.08,Recording1
0.9079999999999999,-0.46,-0.07,Recording1
0.91,-0.48,-0.06,Recording1
0.912,-0.45,-0.045,Recording1
0.914,-0.495,-0.04,Recording1
0.9159999999999999,-0.425,-0.035,Recording1
0.9179999999999999,-0.415,-0.035,Recording1
0.92,-0.465,-0.04,Recording1
0.922,-0.465,-0.05,Recording1
0.924,-0.445,-0.06,Recording1
0.9259999999999999,-0.495,-0.07,Recording1
0.9279999999999999,-0.52,-0.075,Recording1
0.93,-0.495,-0.08,Recording1
0.932,-0.4,-0.08,Recording1
0.934,-0.455,-0.075,Recording1
0.9359999999999999,-0.505,-0.075,Recording1
0.938,-0.495,-0.075,Recording1
0.94,-0.465,-0.08,Recording1
0.9420000000000001,-0.49,-0.085,Recording1
0.9440000000000001,-0.495,-0.09,Recording1
0.946,-0.49,-0.1,Recording1
0.948,-0.56,-0.105,Recording1
0.95,-0.495,-0.105,Recording1
0.9520000000000001,-0.435,-0.1,Recording1
0.9540000000000001,-0.48,-0.09,Recording1
0.956,-0.525,-0.08,Recording1
0.958,-0.45,-0.07,Recording1
0.96,-0.48,-0.06,Recording1
0.9620000000000001,-0.52,-0.055,Recording1
0.9640000000000001,-0.435,-0.055,Recording1
0.966,-0.435,-0.06,Recording1
0.968,-0.48,-0.065,Recording1
0.97,-0.47,-0.07,Recording1
0.972,-0.445,-0.08,Recording1
0.9740000000000001,-0.47,-0.08,Recording1
0.976,-0.475,-0.085,Recording1
0.978,-0.43,-0.085,Recording1
0.98,-0.48,-0.08,Recording1
0.982,-0.53,-0.08,Recording1
0.9840000000000001,-0.505,-0.08,Recording1
0.986,-0.53,-0.085,Recording1
0.988,-0.48,-0.085,Recording1
0.99,-0.435,-0.09,Recording1
0.992,-0.44,-0.095,Recording1
0.9940000000000001,-0.53,-0.1,Recording1
0.996,-0.515,-0.095,Recording1
0.998,-0.455,-0.09,Recording1
1.0,-0.47,-0.085,Recording1
1.002,-0.44,-0.075,Recording1
1.004,-0.44,-0.07,Recording1
1.006,-0.385,-0.065,Recording1
1.008,-0.48,-0.06,Recording1
1.01,-0.515,-0.06,Recording1
1.012,-0.555,-0.065,Recording1
1.014,-0.465,-0.065,Recording1
1.016,-0.44,-0.07,Recording1
1.018,-0.41,-0.07,Recording1
1.02,-0.445,-0.065,Recording1
1.022,-0.395,-0.06,Recording1
1.024,-0.465,-0.05,Recording1
1.026,-0.415,-0.04,Recording1
1.028,-0.445,-0.035,Recording1
1.03,-0.485,-0.025,Recording1
1.032,-0.465,-0.025,Recording1
1.034,-0.455,-0.025,Recording1
1.036,-0.405,-0.025,Recording1
1.038,-0.395,-0.03,Recording1
1.04,-0.415,-0.03,Recording1
1.042,-0.405,-0.035,Recording1
1.044,-0.37,-0.035,Recording1
1.046,-0.405,-0.035,Recording1
1.048,-0.43,-0.035,Recording1
1.05,-0.445,-0.04,Recording1
1.052,-0.49,-0.05,Recording1
1.054,-0.48,-0.06,Recording1
1.056,-0.48,-0.07,Recording1
1.058,-0.485,-0.085,Recording1
1.06,-0.47,-0.095,Recording1
1.062,-0.44,-0.1,Recording1
1.064,-0.48,-0.105,Recording1
1.0659999999999998,-0.475,-0.105,Recording1
1.068,-0.475,-0.1,Recording1
1.07,-0.475,-0.09,Recording1
1.072,-0.47,-0.085,Recording1
1.074,-0.51,-0.085,Recording1
1.0759999999999998,-0.475,-0.085,Recording1
1.078,-0.49,-0.09,Recording1
1.08,-0.495,-0.1,Recording1
1.082,-0.475,-0.11,Recording1
1.084,-0.53,-0.12,Recording1
1.0859999999999999,-0.545,-0.125,Recording1
1.088,-0.53,-0.13,Recording1
1.09,-0.545,-0.125,Recording1
1.092,-0.535,-0.12,Recording1
1.094,-0.43,-0.11,Recording1
1.0959999999999999,-0.425,-0.1,Recording1
1.0979999999999999,-0.42,-0.09,Recording1
1.1,-0.48,-0.085,Recording1
1.102,-0.53,-0.085,Recording1
1.104,-0.49,-0.085,Recording1
1.1059999999999999,-0.53,-0.09,Recording1
1.1079999999999999,-0.53,-0.095,Recording1
1.11,-0.485,-0.1,Recording1
1.112,-0.46,-0.1,Recording1
1.114,-0.515,-0.105,Recording1
1.1159999999999999,-0.52,-0.105,Recording1
1.1179999999999999,-0.455,-0.105,Recording1
1.12,-0.47,-0.105,Recording1
1.122,-0.51,-0.105,Recording1
1.124,-0.52,-0.105,Recording1
1.126,-0.505,-0.11,Recording1
1.128,-0.465,-0.11,Recording1
1.13,-0.525,-0.115,Recording1
1.1320000000000001,-0.515,-0.12,Recording1
1.1340000000000001,-0.425,-0.13,Recording1
1.136,-0.525,-0.145,Recording1
1.138,-0.56,-0.165,Recording1
1.14,-0.565,-0.185,Recording1
1.1420000000000001,-0.615,-0.21,Recording1
1.1440000000000001,-0.715,-0.23,Recording1
1.146,-0.69,-0.245,Recording1
1.148,-0.63,-0.25,Recording1
1.15,-0.575,-0.235,Recording1
1.1520000000000001,-0.56,-0.195,Recording1
1.1540000000000001,-0.49,-0.125,Recording1
1.156,-0.355,-0.03,Recording1
1.158,-0.375,0.09,Recording1
1.16,-0.22,0.225,Recording1
1.162,0.045,0.37,Recording1
1.1640000000000001,0.145,0.51,Recording1
1.166,0.28,0.63,Recording1
1.168,0.41,0.73,Recording1
1.17,0.48,0.785,Recording1
1.172,0.46,0.805,Recording1
1.1740000000000002,0.42,0.78,Recording1
1.176,0.355,0.715,Recording1
1.178,0.215,0.62,Recording1
1.18,0.1,0.51,Recording1
1.182,-0.005,0.385,Recording1
1.1840000000000002,-0.225,0.27,Recording1
1.186,-0.335,0.17,Recording1
1.188,-0.305,0.085,Recording1
1.19,-0.345,0.03,Recording1
1.192,-0.41,-0.005,Recording1
1.194,-0.335,-0.025,Recording1
1.196,-0.395,-0.03,Recording1
1.198,-0.37,-0.035,Recording1
1.2,-0.47,-0.04,Recording1
1.202,-0.495,-0.05,Recording1
1.204,-0.535,-0.06,Recording1
1.206,-0.53,-0.075,Recording1
1.208,-0.495,-0.095,Recording1
1.21,-0.515,-0.105,Recording1
1.212,-0.395,-0.11,Recording1
1.214,-0.415,-0.11,Recording1
1.216,-0.465,-0.105,Recording1
1.218,-0.545,-0.095,Recording1
1.22,-0.47,-0.085,Recording1
1.222,-0.5,-0.08,Recording1
1.224,-0.54,-0.08,Recording1
1.226,-0.53,-0.085,Recording1
1.228,-0.41,-0.095,Recording1
1.23,-0.47,-0.1,Recording1
1.232,-0.49,-0.11,Recording1
1.234,-0.43,-0.115,Recording1
1.236,-0.41,-0.115,Recording1
1.238,-0.52,-0.11,Recording1
1.24,-0.545,-0.105,Recording1
1.242,-0.49,-0.1,Recording1
1.244,-0.45,-0.1,Recording1
1.246,-0.425,-0.1,Recording1
1.248,-0.45,-0.11,Recording1
1.25,-0.53,-0.115,Recording1
1.252,-0.6,-0.125,Recording1
1.254,-0.495,-0.125,Recording1
1.256,-0.46,-0.125,Recording1
1.258,-0.465,-0.115,Recording1
1.26,-0.47,-0.105,Recording1
1.262,-0.54,-0.09,Recording1
1.264,-0.4,-0.075,Recording1
1.266,-0.395,-0.065,Recording1
1.268,-0.425,-0.06,Recording1
1.27,-0.46,-0.06,Recording1
1.272,-0.455,-0.065,Recording1
1.274,-0.47,-0.07,Recording1
1.276,-0.485,-0.075,Recording1
1.278,-0.46,-0.075,Recording1
1.28,-0.385,-0.07,Recording1
1.2819999999999998,-0.43,-0.065,Recording1
1.284,-0.44,-0.055,Recording1
1.286,-0.47,-0.045,Recording1
1.288,-0.375,-0.04,Recording1
1.29,-0.41,-0.04,Recording1
1.2919999999999998,-0.41,-0.045,Recording1
1.294,-0.46,-0.05,Recording1
1.296,-0.545,-0.06,Recording1
1.298,-0.46,-0.075,Recording1
1.3,-0.38,-0.08,Recording1
1.3019999999999998,-0.435,-0.08,Recording1
1.304,-0.4,-0.08,Recording1
1.306,-0.4,-0.07,Recording1
1.308,-0.375,-0.06,Recording1
1.31,-0.395,-0.05,Recording1
1.3119999999999998,-0.46,-0.04,Recording1
1.314,-0.455,-0.03,Recording1
1.3159999999999998,-0.4,-0.02,Recording1
1.318,-0.41,-0.015,Recording1
1.32,-0.38,-0.01,Recording1
1.3219999999999998,-0.265,-0.01,Recording1
1.324,-0.33,0.0,Recording1
1.3259999999999998,-0.435,0.01,Recording1
1.328,-0.305,0.02,Recording1
1.33,-0.39,0.03,Recording1
1.3319999999999999,-0.365,0.045,Recording1
1.334,-0.245,0.06,Recording1
1.3359999999999999,-0.305,0.07,Recording1
1.338,-0.315,0.08,Recording1
1.34,-0.26,0.085,Recording1
1.3419999999999999,-0.315,0.09,Recording1
1.344,-0.215,0.09,Recording1
1.3459999999999999,-0.235,0.09,Recording1
1.348,-0.345,0.09,Recording1
1.35,-0.29,0.09,Recording1
1.3519999999999999,-0.28,0.1,Recording1
1.354,-0.26,0.11,Recording1
1.3559999999999999,-0.165,0.12,Recording1
1.358,-0.145,0.14,Recording1
1.36,-0.235,0.155,Recording1
1.3619999999999999,-0.2,0.175,Recording1
1.364,-0.15,0.19,Recording1
1.3659999999999999,-0.135,0.205,Recording1
1.368,-0.14,0.215,Recording1
1.37,-0.125,0.215,Recording1
1.3719999999999999,-0.14,0.21,Recording1
1.374,-0.155,0.205,Recording1
1.376,-0.225,0.195,Recording1
1.3780000000000001,-0.2,0.19,Recording1
1.38,-0.21,0.18,Recording1
1.382,-0.16,0.18,Recording1
1.3840000000000001,-0.19,0.185,Recording1
1.386,-0.105,0.195,Recording1
1.3880000000000001,-0.12,0.205,Recording1
1.39,-0.18,0.215,Recording1
1.392,-0.14,0.22,Recording1
1.3940000000000001,-0.13,0.225,Recording1
1.396,-0.18,0.22,Recording1
1.3980000000000001,-0.2,0.205,Recording1
1.4,-0.11,0.19,Recording1
