time,ECG,ECGFiltered,Group
0.174,0.2,-0.04,Recording1
0.17600000000000002,0.195,-0.04,Recording1
0.17800000000000002,0.375,-0.035,Recording1
0.18,0.285,-0.035,Recording1
0.182,0.205,-0.035,Recording1
0.184,-0.07,-0.035,Recording1
0.18600000000000003,-0.035,-0.035,Recording1
0.188,0.04,-0.03,Recording1
0.19,0.06,-0.03,Recording1
0.192,0.11,-0.025,Recording1
0.19399999999999998,0.29,-0.03,Recording1
0.196,0.3,-0.03,Recording1
0.198,0.345,-0.04,Recording1
0.2,0.22,-0.045,Recording1
0.20199999999999999,0.1,-0.055,Recording1
0.204,-0.17,-0.06,Recording1
0.20600000000000002,0.005,-0.06,Recording1
0.20800000000000002,0.085,-0.06,Recording1
0.21,0.06,-0.055,Recording1
0.212,0.11,-0.055,Recording1
0.214,0.175,-0.055,Recording1
0.21600000000000003,0.27,-0.055,Recording1
0.218,0.31,-0.065,Recording1
0.22,0.17,-0.07,Recording1
0.222,0.14,-0.08,Recording1
0.22399999999999998,-0.06,-0.09,Recording1
0.226,-0.035,-0.09,Recording1
0.228,-0.005,-0.09,Recording1
0.23,0.035,-0.085,Recording1
0.23199999999999998,0.115,-0.075,Recording1
0.23399999999999999,0.155,-0.065,Recording1
0.23600000000000002,0.315,-0.055,Recording1
0.23800000000000002,0.375,-0.055,Recording1
0.24,0.205,-0.055,Recording1
0.242,0.075,-0.055,Recording1
0.244,-0.11,-0.06,Recording1
0.24600000000000002,-0.03,-0.065,Recording1
0.248,0.03,-0.07,Recording1
0.25,0.045,-0.07,Recording1
0.252,0.125,-0.07,Recording1
0.254,0.155,-0.07,Recording1
0.256,0.29,-0.065,Recording1
0.258,0.35,-0.065,Recording1
0.26,0.215,-0.07,Recording1
0.262,0.03,-0.07,Recording1
0.264,-0.11,-0.075,Recording1
0.266,-0.025,-0.075,Recording1
0.268,0.025,-0.08,Recording1
0.27,0.035,-0.08,Recording1
0.272,0.115,-0.08,Recording1
0.27399999999999997,0.15,-0.08,Recording1
0.276,0.265,-0.08,Recording1
0.278,0.315,-0.08,Recording1
0.28,0.21,-0.08,Recording1
0.282,0.045,-0.08,Recording1
0.284,-0.135,-0.08,Recording1
0.28600000000000003,-0.015,-0.075,Recording1
0.28800000000000003,0.015,-0.07,Recording1
0.29,0.09,-0.065,Recording1
0.292,0.175,-0.06,Recording1
0.294,0.175,-0.055,Recording1
0.29600000000000004,0.355,-0.055,Recording1
0.298,0.32,-0.06,Recording1
0.3,0.155,-0.065,Recording1
0.302,-0.015,-0.07,Recording1
0.304,-0.16,-0.075,Recording1
0.306,0.01,-0.075,Recording1
0.308,0.055,-0.075,Recording1
0.31,0.065,-0.065,Recording1
0.312,0.205,-0.05,Recording1
0.314,0.235,-0.035,Recording1
0.316,0.395,-0.02,Recording1
0.318,0.42,-0.01,Recording1
0.32,0.19,0.005,Recording1
0.322,0.06,0.01,Recording1
0.324,-0.045,0.01,Recording1
0.326,0.095,0.01,Recording1
0.32799999999999996,0.075,0.01,Recording1
0.33,0.13,0.005,Recording1
0.332,0.215,0.005,Recording1
0.33399999999999996,0.28,0.01,Recording1
0.336,0.46,0.01,Recording1
0.33799999999999997,0.365,0.015,Recording1
0.34,0.31,0.015,Recording1
0.342,0.085,0.015,Recording1
0.344,-0.07,0.015,Recording1
0.34600000000000003,0.08,0.01,Recording1
0.348,0.075,0.005,Recording1
0.35,0.145,-0.005,Recording1
0.35200000000000004,0.205,-0.01,Recording1
0.354,0.24,-0.015,Recording1
0.35600000000000004,0.395,-0.015,Recording1
0.358,0.395,-0.015,Recording1
0.36,0.205,-0.015,Recording1
0.36200000000000004,0.09,-0.01,Recording1
0.364,-0.075,0.0,Recording1
0.366,0.115,0.0,Recording1
0.368,0.09,0.0,Recording1
0.37,0.125,-0.005,Recording1
0.37200000000000005,0.2,-0.01,Recording1
0.374,0.215,-0.025,Recording1
0.376,0.335,-0.045,Recording1
0.37799999999999995,0.305,-0.06,Recording1
0.38,0.23,-0.075,Recording1
0.382,0.0,-0.09,Recording1
0.384,-0.175,-0.1,Recording1
0.386,-0.025,-0.105,Recording1
0.38799999999999996,-0.035,-0.11,Recording1
0.39,0.015,-0.115,Recording1
0.392,0.115,-0.115,Recording1
0.39399999999999996,0.175,-0.12,Recording1
0.396,0.295,-0.12,Recording1
0.39799999999999996,0.225,-0.125,Recording1
0.4,0.145,-0.125,Recording1
0.402,-0.06,-0.12,Recording1
0.40399999999999997,-0.15,-0.12,Recording1
0.406,0.0,-0.115,Recording1
0.408,-0.02,-0.11,Recording1
0.41,0.04,-0.11,Recording1
0.41200000000000003,0.11,-0.11,Recording1
0.414,0.11,-0.115,Recording1
0.41600000000000004,0.32,-0.12,Recording1
0.418,0.23,-0.125,Recording1
0.42,0.1,-0.13,Recording1
0.42200000000000004,-0.08,-0.135,Recording1
0.424,-0.1,-0.135,Recording1
0.426,-0.04,-0.135,Recording1
0.428,-0.03,-0.135,Recording1
0.43,0.055,-0.135,Recording1
0.43200000000000005,0.135,-0.14,Recording1
0.434,0.105,-0.15,Recording1
0.436,0.215,-0.16,Recording1
0.43799999999999994,0.145,-0.18,Recording1
0.44,0.06,-0.2,Recording1
0.442,-0.19,-0.22,Recording1
0.444,-0.215,-0.235,Recording1
0.446,-0.11,-0.24,Recording1
0.44799999999999995,-0.155,-0.23,Recording1
0.45,-0.07,-0.2,Recording1
0.452,0.165,-0.145,Recording1
0.45399999999999996,0.255,-0.065,Recording1
0.456,0.465,0.035,Recording1
0.45799999999999996,0.495,0.16,Recording1
0.46,0.51,0.295,Recording1
0.462,0.455,0.435,Recording1
0.46399999999999997,0.635,0.57,Recording1
0.466,0.905,0.69,Recording1
0.46799999999999997,0.985,0.785,Recording1
0.47,1.075,0.845,Recording1
0.47200000000000003,1.14,0.87,Recording1
0.474,1.185,0.85,Recording1
0.47600000000000003,1.235,0.8,Recording1
0.478,1.035,0.72,Recording1
0.48,0.8,0.615,Recording1
0.48200000000000004,0.505,0.505,Recording1
0.484,0.485,0.39,Recording1
0.486,0.43,0.28,Recording1
0.488,0.295,0.18,Recording1
0.49,0.19,0.09,Recording1
0.49200000000000005,0.21,0.01,Recording1
0.494,0.23,-0.055,Recording1
0.496,0.295,-0.105,Recording1
0.498,0.155,-0.15,Recording1
0.5,0.08,-0.185,Recording1
0.502,-0.23,-0.21,Recording1
0.504,-0.145,-0.225,Recording1
0.506,-0.14,-0.235,Recording1
0.508,-0.1,-0.235,Recording1
0.51,-0.07,-0.225,Recording1
0.512,0.08,-0.21,Recording1
0.514,0.11,-0.195,Recording1
0.516,0.23,-0.175,Recording1
0.518,0.165,-0.155,Recording1
0.52,0.12,-0.14,Recording1
0.522,-0.135,-0.12,Recording1
0.524,-0.025,-0.105,Recording1
0.526,0.04,-0.09,Recording1
0.528,0.085,-0.075,Recording1
0.53,0.185,-0.065,Recording1
0.532,0.195,-0.06,Recording1
0.534,0.315,-0.055,Recording1
0.536,0.345,-0.055,Recording1
0.5379999999999999,0.22,-0.06,Recording1
0.54,0.13,-0.065,Recording1
0.542,-0.085,-0.07,Recording1
0.544,0.0,-0.075,Recording1
0.546,0.055,-0.075,Recording1
0.5479999999999999,0.09,-0.07,Recording1
0.55,0.18,-0.065,Recording1
0.552,0.26,-0.06,Recording1
0.5539999999999999,0.385,-0.05,Recording1
0.556,0.38,-0.045,Recording1
0.5579999999999999,0.23,-0.04,Recording1
0.56,0.07,-0.04,Recording1
0.562,-0.075,-0.04,Recording1
0.564,0.05,-0.045,Recording1
0.5660000000000001,0.1,-0.045,Recording1
0.568,0.12,-0.04,Recording1
0.57,0.185,-0.04,Recording1
0.5720000000000001,0.25,-0.03,Recording1
0.574,0.385,-0.025,Recording1
0.5760000000000001,0.365,-0.015,Recording1
0.578,0.28,-0.005,Recording1
0.58,0.11,0.0,Recording1
0.5820000000000001,-0.01,0.0,Recording1
0.584,0.1,0.0,Recording1
0.586,0.14,-0.01,Recording1
0.588,0.165,-0.02,Recording1
0.59,0.255,-0.025,Recording1
0.5920000000000001,0.22,-0.035,Recording1
0.594,0.335,-0.035,Recording1
0.596,0.39,-0.03,Recording1
0.598,0.29,-0.02,Recording1
0.6,0.11,-0.01,Recording1
0.602,-0.08,0.005,Recording1
0.604,0.15,0.015,Recording1
0.606,0.165,0.025,Recording1
0.608,0.24,0.03,Recording1
0.61,0.22,0.025,Recording1
0.612,0.3,0.02,Recording1
0.614,0.41,0.01,Recording1
0.616,0.445,0.005,Recording1
0.618,0.285,0.0,Recording1
0.62,0.14,0.0,Recording1
0.622,-0.005,0.0,Recording1
0.624,0.09,0.01,Recording1
0.626,0.14,0.02,Recording1
0.628,0.215,0.03,Recording1
0.63,0.33,0.035,Recording1
0.632,0.345,0.045,Recording1
0.634,0.49,0.045,Recording1
0.636,0.425,0.05,Recording1
0.638,0.34,0.055,Recording1
0.64,0.18,0.055,Recording1
0.642,0.08,0.06,Recording1
0.644,0.215,0.065,Recording1
0.6459999999999999,0.165,0.075,Recording1
0.648,0.16,0.08,Recording1
0.65,0.35,0.085,Recording1
0.652,0.41,0.085,Recording1
0.654,0.595,0.09,Recording1
0.6559999999999999,0.52,0.09,Recording1
0.6579999999999999,0.36,0.09,Recording1
0.66,0.18,0.095,Recording1
0.662,0.08,0.1,Recording1
0.664,0.235,0.105,Recording1
0.6659999999999999,0.215,0.115,Recording1
0.6679999999999999,0.305,0.125,Recording1
0.67,0.395,0.135,Recording1
0.672,0.425,0.15,Recording1
0.674,0.64,0.16,Recording1
0.6759999999999999,0.575,0.17,Recording1
0.6779999999999999,0.435,0.175,Recording1
0.68,0.28,0.185,Recording1
0.682,0.165,0.185,Recording1
0.684,0.34,0.185,Recording1
0.6859999999999999,0.3,0.185,Recording1
0.688,0.36,0.185,Recording1
0.69,0.475,0.19,Recording1
0.6920000000000001,0.51,0.195,Recording1
0.6940000000000001,0.67,0.2,Recording1
0.696,0.605,0.215,Recording1
0.698,0.53,0.23,Recording1
0.7,0.38,0.24,Recording1
0.7020000000000001,0.225,0.255,Recording1
0.7040000000000001,0.405,0.265,Recording1
0.706,0.365,0.265,Recording1
0.708,0.435,0.26,Recording1
0.71,0.5,0.255,Recording1
0.7120000000000001,0.57,0.245,Recording1
0.7140000000000001,0.71,0.235,Recording1
0.716,0.62,0.23,Recording1
0.718,0.565,0.23,Recording1
0.72,0.325,0.235,Recording1
0.722,0.295,0.24,Recording1
0.7240000000000001,0.4,0.25,Recording1
0.726,0.375,0.25,Recording1
0.728,0.435,0.25,Recording1
0.73,0.54,0.245,Recording1
0.732,0.52,0.23,Recording1
0.7340000000000001,0.665,0.21,Recording1
0.736,0.57,0.19,Recording1
0.738,0.51,0.175,Recording1
0.74,0.27,0.16,Recording1
0.742,0.245,0.155,Recording1
0.7440000000000001,0.285,0.15,Recording1
0.746,0.315,0.15,Recording1
0.748,0.32,0.145,Recording1
0.75,0.42,0.14,Recording1
0.752,0.485,0.125,Recording1
0.754,0.565,0.11,Recording1
0.7559999999999999,0.45,0.095,Recording1
0.758,0.375,0.075,Recording1
0.76,0.11,0.06,Recording1
0.762,0.11,0.05,Recording1
0.764,0.2,0.04,Recording1
0.7659999999999999,0.19,0.035,Recording1
0.768,0.265,0.035,Recording1
0.77,0.325,0.03,Recording1
0.772,0.39,0.025,Recording1
0.774,0.48,0.02,Recording1
0.7759999999999999,0.335,0.015,Recording1
0.778,0.305,0.005,Recording1
0.78,0.045,0.0,Recording1
0.782,0.11,-0.01,Recording1
0.784,0.165,-0.015,Recording1
0.7859999999999999,0.125,-0.02,Recording1
0.7879999999999999,0.175,-0.02,Recording1
0.79,0.265,-0.025,Recording1
0.792,0.42,-0.03,Recording1
0.794,0.465,-0.035,Recording1
0.7959999999999999,0.285,-0.035,Recording1
0.7979999999999999,0.225,-0.04,Recording1
0.8,-0.02,-0.04,Recording1
0.802,0.08,-0.035,Recording1
0.804,0.145,-0.03,Recording1
0.8059999999999999,0.135,-0.03,Recording1
0.8079999999999999,0.22,-0.025,Recording1
0.81,0.295,-0.025,Recording1
0.812,0.4,-0.02,Recording1
0.8140000000000001,0.47,-0.02,Recording1
0.816,0.275,-0.025,Recording1
0.818,0.19,-0.025,Recording1
0.82,-0.045,-0.025,Recording1
0.8220000000000001,0.12,-0.025,Recording1
0.8240000000000001,0.185,-0.025,Recording1
0.826,0.165,-0.03,Recording1
0.828,0.19,-0.03,Recording1
0.83,0.3,-0.035,Recording1
0.8320000000000001,0.375,-0.035,Recording1
0.8340000000000001,0.44,-0.04,Recording1
0.836,0.305,-0.04,Recording1
0.838,0.165,-0.04,Recording1
0.84,-0.02,-0.035,Recording1
0.8420000000000001,0.095,-0.03,Recording1
0.8440000000000001,0.14,-0.025,Recording1
0.846,0.185,-0.02,Recording1
0.848,0.25,-0.015,Recording1
0.85,0.28,-0.015,Recording1
0.852,0.385,-0.015,Recording1
0.8540000000000001,0.405,-0.02,Recording1
0.856,0.32,-0.02,Recording1
0.858,0.18,-0.02,Recording1
0.86,0.03,-0.02,Recording1
0.862,0.145,-0.015,Recording1
0.8640000000000001,0.115,-0.01,Recording1
0.866,0.19,-0.005,Recording1
0.868,0.27,-0.005,Recording1
0.87,0.3,-0.005,Recording1
0.872,0.47,-0.005,Recording1
0.8740000000000001,0.395,-0.015,Recording1
0.8759999999999999,0.315,-0.02,Recording1
0.878,0.165,-0.025,Recording1
0.88,-0.015,-0.03,Recording1
0.882,0.115,-0.03,Recording1
0.884,0.095,-0.025,Recording1
0.8859999999999999,0.225,-0.02,Recording1
0.888,0.28,-0.015,Recording1
0.89,0.255,-0.01,Recording1
0.892,0.475,-0.005,Recording1
0.894,0.45,0.0,Recording1
0.8959999999999999,0.375,0.0,Recording1
0.898,0.175,0.0,Recording1
0.9,-0.02,0.0,Recording1
0.902,0.1,0.0,Recording1
0.904,0.115,-0.005,Recording1
0.9059999999999999,0.25,-0.005,Recording1
0.9079999999999999,0.325,-0.01,Recording1
0.91,0.34,-0.01,Recording1
0.912,0.445,-0.015,Recording1
0.914,0.42,-0.02,Recording1
0.9159999999999999,0.345,-0.02,Recording1
0.9179999999999999,0.145,-0.015,Recording1
0.92,-0.03,-0.015,Recording1
0.922,0.1,-0.01,Recording1
0.924,0.195,-0.01,Recording1
0.9259999999999999,0.24,-0.01,Recording1
0.9279999999999999,0.305,-0.01,Recording1
0.93,0.29,-0.015,Recording1
0.932,0.42,-0.025,Recording1
0.934,0.44,-0.03,Recording1
0.9359999999999999,0.345,-0.035,Recording1
0.938,0.105,-0.035,Recording1
0.94,0.015,-0.035,Recording1
0.9420000000000001,0.125,-0.025,Recording1
0.9440000000000001,0.155,-0.015,Recording1
0.946,0.23,-0.01,Recording1
0.948,0.29,0.0,Recording1
0.95,0.305,0.0,Recording1
0.9520000000000001,0.525,-0.005,Recording1
0.9540000000000001,0.43,-0.015,Recording1
0.956,0.23,-0.025,Recording1
0.958,0.105,-0.035,Recording1
0.96,0.07,-0.04,Recording1
0.9620000000000001,0.11,-0.045,Recording1
0.9640000000000001,0.17,-0.045,Recording1
0.966,0.19,-0.04,Recording1
0.968,0.27,-0.03,Recording1
0.97,0.34,-0.025,Recording1
0.972,0.505,-0.015,Recording1
0.9740000000000001,0.405,-0.01,Recording1
0.976,0.335,-0.01,Recording1
0.978,0.105,-0.01,Recording1
0.98,0.015,-0.015,Recording1
0.982,0.145,-0.02,Recording1
0.9840000000000001,0.15,-0.02,Recording1
0.986,0.22,-0.025,Recording1
0.988,0.305,-0.025,Recording1
0.99,0.3,-0.025,Recording1
0.992,0.445,-0.025,Recording1
0.9940000000000001,0.39,-0.025,Recording1
0.996,0.315,-0.025,Recording1
0.998,0.09,-0.025,Recording1
1.0,0.045,-0.02,Recording1
1.002,0.165,-0.02,Recording1
1.004,0.18,-0.02,Recording1
1.006,0.23,-0.025,Recording1
1.008,0.29,-0.025,Recording1
1.01,0.365,-0.035,Recording1
1.012,0.43,-0.04,Recording1
1.014,0.335,-0.045,Recording1
1.016,0.285,-0.055,Recording1
1.018,0.08,-0.055,Recording1
1.02,0.045,-0.055,Recording1
1.022,0.155,-0.05,Recording1
1.024,0.175,-0.04,Recording1
1.026,0.24,-0.035,Recording1
1.028,0.275,-0.025,Recording1
1.03,0.335,-0.02,Recording1
1.032,0.485,-0.015,Recording1
1.034,0.41,-0.015,Recording1
1.036,0.29,-0.015,Recording1
1.038,0.09,-0.02,Recording1
1.04,0.085,-0.02,Recording1
1.042,0.165,-0.025,Recording1
1.044,0.19,-0.03,Recording1
1.046,0.215,-0.03,Recording1
1.048,0.305,-0.03,Recording1
1.05,0.355,-0.03,Recording1
1.052,0.49,-0.03,Recording1
1.054,0.335,-0.03,Recording1
1.056,0.22,-0.03,Recording1
1.058,0.07,-0.025,Recording1
1.06,0.11,-0.02,Recording1
1.062,0.215,-0.015,Recording1
1.064,0.215,-0.01,Recording1
1.0659999999999998,0.255,-0.005,Recording1
1.068,0.345,0.0,Recording1
1.07,0.42,0.005,Recording1
1.072,0.49,0.005,Recording1
1.074,0.42,0.0,Recording1
1.0759999999999998,0.36,0.0,Recording1
1.078,0.1,0.0,Recording1
1.08,0.065,0.0,Recording1
1.082,0.19,0.005,Recording1
1.084,0.26,0.01,Recording1
1.0859999999999999,0.315,0.015,Recording1
1.088,0.335,0.02,Recording1
1.09,0.47,0.03,Recording1
1.092,0.555,0.035,Recording1
1.094,0.395,0.04,Recording1
1.0959999999999999,0.305,0.04,Recording1
1.0979999999999999,0.095,0.045,Recording1
1.1,0.195,0.045,Recording1
1.102,0.285,0.05,Recording1
1.104,0.285,0.05,Recording1
1.1059999999999999,0.32,0.055,Recording1
1.1079999999999999,0.4,0.055,Recording1
1.11,0.555,0.06,Recording1
1.112,0.495,0.06,Recording1
1.114,0.43,0.065,Recording1
1.1159999999999999,0.375,0.07,Recording1
1.1179999999999999,0.155,0.075,Recording1
1.12,0.225,0.08,Recording1
1.122,0.285,0.085,Recording1
1.124,0.315,0.09,Recording1
1.126,0.42,0.095,Recording1
1.128,0.48,0.1,Recording1
1.13,0.585,0.105,Recording1
1.1320000000000001,0.625,0.105,Recording1
1.1340000000000001,0.43,0.1,Recording1
1.136,0.33,0.1,Recording1
1.138,0.125,0.095,Recording1
1.14,0.275,0.095,Recording1
1.1420000000000001,0.27,0.09,Recording1
1.1440000000000001,0.29,0.085,Recording1
1.146,0.43,0.08,Recording1
1.148,0.44,0.075,Recording1
1.15,0.565,0.065,Recording1
1.1520000000000001,0.605,0.06,Recording1
1.1540000000000001,0.42,0.05,Recording1
1.156,0.205,0.035,Recording1
1.158,0.07,0.02,Recording1
1.16,0.18,0.005,Recording1
1.162,0.195,-0.015,Recording1
1.1640000000000001,0.17,-0.03,Recording1
1.166,0.305,-0.05,Recording1
1.168,0.33,-0.06,Recording1
1.17,0.445,-0.065,Recording1
1.172,0.44,-0.07,Recording1
1.1740000000000002,0.28,-0.065,Recording1
1.176,0.13,-0.06,Recording1
1.178,0.0,-0.05,Recording1
1.18,0.14,-0.045,Recording1
1.182,0.12,-0.045,Recording1
1.1840000000000002,0.16,-0.05,Recording1
1.186,0.26,-0.06,Recording1
1.188,0.295,-0.075,Recording1
1.19,0.43,-0.09,Recording1
1.192,0.4,-0.105,Recording1
1.194,0.255,-0.115,Recording1
1.196,0.04,-0.115,Recording1
1.198,-0.035,-0.115,Recording1
1.2,0.095,-0.105,Recording1
1.202,0.095,-0.095,Recording1
1.204,0.19,-0.085,Recording1
1.206,0.245,-0.075,Recording1
1.208,0.29,-0.07,Recording1
1.21,0.435,-0.075,Recording1
1.212,0.38,-0.08,Recording1
1.214,0.28,-0.095,Recording1
1.216,0.11,-0.105,Recording1
1.218,-0.075,-0.12,Recording1
1.22,0.045,-0.13,Recording1
1.222,0.025,-0.145,Recording1
1.224,0.1,-0.155,Recording1
1.226,0.175,-0.17,Recording1
1.228,0.15,-0.18,Recording1
1.23,0.31,-0.195,Recording1
1.232,0.29,-0.205,Recording1
1.234,0.17,-0.215,Recording1
1.236,-0.075,-0.21,Recording1
1.238,-0.135,-0.195,Recording1
1.24,0.04,-0.155,Recording1
1.242,0.11,-0.1,Recording1
1.244,0.295,-0.015,Recording1
1.246,0.415,0.09,Recording1
1.248,0.585,0.215,Recording1
1.25,0.88,0.355,Recording1
1.252,1.05,0.495,Recording1
1.254,1.035,0.625,Recording1
1.256,0.97,0.735,Recording1
1.258,0.945,0.82,Recording1
1.26,1.13,0.865,Recording1
1.262,1.08,0.875,Recording1
1.264,1.11,0.845,Recording1
1.266,1.15,0.785,Recording1
1.268,1.05,0.695,Recording1
1.27,1.14,0.59,Recording1
1.272,0.915,0.48,Recording1
1.274,0.74,0.365,Recording1
1.276,0.46,0.26,Recording1
1.278,0.24,0.16,Recording1
1.28,0.19,0.075,Recording1
1.2819999999999998,0.115,0.0,Recording1
1.284,0.225,-0.06,Recording1
1.286,0.255,-0.115,Recording1
1.288,0.2,-0.15,Recording1
1.29,0.35,-0.18,Recording1
1.2919999999999998,0.285,-0.2,Recording1
1.294,0.14,-0.205,Recording1
1.296,-0.07,-0.205,Recording1
1.298,-0.1,-0.195,Recording1
1.3,0.01,-0.18,Recording1
1.3019999999999998,0.05,-0.17,Recording1
1.304,0.11,-0.155,Recording1
1.306,0.2,-0.145,Recording1
1.308,0.245,-0.14,Recording1
1.31,0.395,-0.14,Recording1
1.3119999999999998,0.3,-0.135,Recording1
1.314,0.23,-0.135,Recording1
1.3159999999999998,-0.01,-0.135,Recording1
1.318,0.04,-0.13,Recording1
1.32,0.145,-0.125,Recording1
1.3219999999999998,0.185,-0.115,Recording1
1.324,0.115,-0.11,Recording1
1.3259999999999998,0.22,-0.105,Recording1
1.328,0.305,-0.1,Recording1
1.33,0.43,-0.1,Recording1
1.3319999999999999,0.365,-0.105,Recording1
1.334,0.26,-0.11,Recording1
1.3359999999999999,-0.03,-0.11,Recording1
1.338,0.05,-0.115,Recording1
1.34,0.13,-0.12,Recording1
1.3419999999999999,0.075,-0.12,Recording1
1.344,0.085,-0.125,Recording1
1.3459999999999999,0.245,-0.125,Recording1
1.348,0.325,-0.12,Recording1
1.35,0.43,-0.12,Recording1
1.3519999999999999,0.315,-0.12,Recording1
1.354,0.27,-0.115,Recording1
1.3559999999999999,-0.005,-0.115,Recording1
1.358,0.075,-0.11,Recording1
1.36,0.065,-0.11,Recording1
1.3619999999999999,0.075,-0.11,Recording1
1.364,0.205,-0.11,Recording1
1.3659999999999999,0.275,-0.11,Recording1
1.368,0.355,-0.105,Recording1
1.37,0.44,-0.1,Recording1
1.3719999999999999,0.34,-0.095,Recording1
1.374,0.24,-0.085,Recording1
1.376,-0.015,-0.075,Recording1
1.3780000000000001,0.09,-0.07,Recording1
1.38,0.135,-0.065,Recording1
1.382,0.185,-0.065,Recording1
1.3840000000000001,0.205,-0.07,Recording1
1.386,0.3,-0.075,Recording1
1.3880000000000001,0.415,-0.085,Recording1
1.39,0.42,-0.09,Recording1
1.392,0.29,-0.095,Recording1
1.3940000000000001,0.23,-0.09,Recording1
1.396,0.015,-0.085,Recording1
1.3980000000000001,0.05,-0.07,Recording1
1.4,0.18,-0.06,Recording1
1.402,0.225,-0.045,Recording1
1.4040000000000001,0.3,-0.035,Recording1
1.406,0.315,-0.035,Recording1
1.4080000000000001,0.455,-0.035,Recording1
1.41,0.475,-0.04,Recording1
1.412,0.355,-0.045,Recording1
1.4140000000000001,0.2,-0.045,Recording1
1.416,0.04,-0.05,Recording1
1.4180000000000001,0.15,-0.045,Recording1
1.42,0.195,-0.04,Recording1
1.422,0.215,-0.035,Recording1
1.4240000000000002,0.34,-0.025,Recording1
1.426,0.365,-0.02,Recording1
1.4280000000000002,0.475,-0.015,Recording1
1.43,0.49,-0.015,Recording1
1.432,0.365,-0.01,Recording1
1.4340000000000002,0.225,-0.005,Recording1
1.436,0.075,0.0,Recording1
1.4380000000000002,0.22,0.01,Recording1
1.44,0.265,0.02,Recording1
1.442,0.325,0.03,Recording1
1.444,0.355,0.04,Recording1
1.446,0.395,0.05,Recording1
1.4480000000000002,0.54,0.055,Recording1
1.45,0.525,0.055,Recording1
1.452,0.47,0.055,Recording1
1.454,0.24,0.055,Recording1
1.456,0.145,0.055,Recording1
1.4580000000000002,0.29,0.06,Recording1
1.46,0.345,0.065,Recording1
1.462,0.31,0.075,Recording1
1.464,0.415,0.085,Recording1
1.466,0.495,0.1,Recording1
1.4680000000000002,0.64,0.11,Recording1
1.47,0.605,0.12,Recording1
